#FamilyID	human<0>	chimp<1>	orang<2>	<3>	baboon<4>	macaque<5>	gibbon<6>	<7>	<8>	<9>	horse<10>	cat<11>	marmoset<12>	<13>	cow<14>	<15>	mouse<16>	rat<17>	<18>	<19>	<20>	<21>	<22>	
10956	0.50798	0.0119539	0.519624	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
10959	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10964	0.50798	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.154197	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10968	0.0119539	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.560551	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10969	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.523513	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.609391	0.609391	0.58989	0.0531244	0.0729063	0.563611	N/A
10972	0.50798	0.50798	0.0293375	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
10973	0.0119539	0.50798	0.519624	0.511927	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
10978	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10979	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
10980	0.50798	0.50798	0.0293375	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.154197	0.154197	0.0898497	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10981	0.5	0.5	0.519624	0.0178538	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.154197	0.560551	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10986	0.50798	0.50798	0.519624	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
10987	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
10991	0.50798	0.0119539	0.519624	0.511927	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.154197	0.154197	0.0898497	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
10992	0.00400578	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.560551	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
10994	0.00400578	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.61062	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
10999	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11006	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11009	0.50798	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11011	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11012	0.50798	0.0119539	0.519624	0.511927	0.5	0.5	0.523513	0.504127	0.0417266	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11015	0.5	0.5	0.00990623	0.0178538	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.560551	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11017	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.154197	0.604852	0.560551	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11018	0.0119539	0.50798	0.519624	0.511927	0.5	0.5	0.523513	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11025	0.50798	0.0119539	0.519624	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11033	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.154197	0.604852	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11036	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.154197	0.154197	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11038	0.5	0.5	0.5	0.5	0.508198	0.0122802	0.5	0.5	0.527952	0.0192369	0.604852	0.604852	0.560551	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11039	0.00400578	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11043	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11044	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.00190808	0.58989	0.0531244	0.638009	0.563611	N/A
11046	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11048	0.0119539	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.560551	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11053	0.0119539	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11054	0.0119539	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.154197	0.154197	0.0898497	0.527958	0.61062	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11058	0.50798	0.0119539	0.519624	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11059	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.604852	0.154197	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11063	0.0119539	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11066	0.5	0.5	0.519624	0.0178538	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11073	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11074	0.00400578	0.0119539	0.0293375	0.511927	0.0122802	0.00411572	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11075	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11080	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.604852	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11086	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.604852	0.154197	0.560551	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11087	0.5	0.5	0.5	0.5	0.508198	0.0122802	0.523513	0.00618647	0.527952	0.512852	0.154197	0.154197	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11096	0.0119539	0.50798	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.604852	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11114	0.50798	0.50798	0.00990623	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11116	0.50798	0.0119539	0.519624	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11117	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11126	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.604852	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11132	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.154197	0.154197	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11137	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11139	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11141	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.154197	0.154197	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11144	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.154197	0.154197	0.560551	0.527958	0.61062	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11146	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.00411572	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11148	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.604852	0.154197	0.0311301	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11150	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.604852	0.154197	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11152	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11154	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.604852	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11155	0.0119539	0.50798	0.519624	0.511927	0.5	0.5	0.523513	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11157	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.604852	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11176	0.50798	0.50798	0.0293375	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11177	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11178	2.57144e-07	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11179	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11184	2.57144e-07	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11186	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11195	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11200	0.00400578	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11202	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11213	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11215	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.154197	0.0548231	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11220	0.0119539	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11226	0.00400578	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11227	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.154197	0.560551	0.527958	0.61062	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11229	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11230	0.50798	0.0119539	0.519624	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11236	0.5	0.5	0.5	0.5	0.508198	0.0122802	0.523513	0.00618647	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11247	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11248	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.523513	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11251	0.50798	0.0119539	0.519624	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11254	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11255	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.0548231	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11259	0.5	0.5	0.519624	0.0178538	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11261	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0311301	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11262	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11264	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11269	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11277	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11279	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11318	0.0119539	0.50798	0.0293375	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11324	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11332	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
11335	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.604852	0.154197	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11337	0.5	0.5	0.5	0.5	0.0122802	0.00411572	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0890098	0.0308283	0.58989	0.0531244	0.638009	0.563611	N/A
11338	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11340	0.50798	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
11356	0.0119539	0.50798	0.519624	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11363	0.5	0.5	0.5	0.5	0.0122802	3.38806e-05	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11371	0.50798	0.50798	0.0293375	0.511927	0.5	0.5	0.523513	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11379	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0308283	0.58989	0.0531244	0.638009	0.563611	N/A
11389	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11390	0.00400578	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.0308283	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11392	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11394	0.5	0.5	0.519624	0.0178538	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.560551	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11400	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11401	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11406	0.50798	0.0119539	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11412	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11419	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11422	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11425	0.00400578	0.0119539	0.0293375	0.511927	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11436	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11440	0.50798	0.0119539	0.0293375	0.511927	0.0122802	0.508198	0.0351273	0.504127	0.527952	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
11444	0.5	0.5	0.5	0.5	0.0122802	0.508198	0.5	0.5	0.527952	0.0192369	0.5	0.5	0.0898497	0.527958	0.5	0.5	0.559978	0.559978	0.58989	0.0531244	0.638009	0.563611	N/A
11450	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.154197	0.604852	0.0898497	0.527958	0.162477	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
